Punjab,Jalandhar,Jalandhar City(Jalandhar),Raddish,Raddish,FAQ,06/02/2024,400,1000,700
Punjab,Jalandhar,Jalandhar City(Jalandhar),Tomato,Other,FAQ,06/02/2024,1000,2600,1800
Punjab,Jalandhar,Mehatpur,Raddish,Other,FAQ,06/02/2024,1000,1000,1000
Punjab,Jalandhar,Mehatpur,Spinach,Other,FAQ,06/02/2024,1000,1500,1500
Punjab,Jalandhar,Phillaur(Apra Mandi),Green Chilli,Other,FAQ,06/02/2024,3500,3500,3500
Punjab,kapurthala,Sultanpur,Turnip,Other,FAQ,06/02/2024,900,1000,1000
Punjab,Ludhiana,Doraha,Ginger(Dry),Big/Thick,FAQ,06/02/2024,10000,11000,10500
Punjab,Ludhiana,Doraha,Green Chilli,Other,FAQ,06/02/2024,3000,3500,3245
Punjab,Ludhiana,Khanna,Cauliflower,Other,FAQ,06/02/2024,1000,1500,1200
Punjab,Ludhiana,Khanna,Cucumbar(Kheera),Other,FAQ,06/02/2024,1000,1800,1500
Punjab,Ludhiana,Khanna,Ginger(Green),Other,FAQ,06/02/2024,5000,8000,6000
Punjab,Ludhiana,Khanna,Pumpkin,Other,FAQ,06/02/2024,500,1000,800
Punjab,Ludhiana,Ludhiana,Ashgourd,Other,FAQ,06/02/2024,1000,1600,1200
Punjab,Ludhiana,Ludhiana,Ber(Zizyphus/Borehannu),Other,Medium,06/02/2024,1500,2000,1800
Punjab,Ludhiana,Ludhiana,Cauliflower,Other,FAQ,06/02/2024,800,1200,1000
Punjab,Ludhiana,Ludhiana,Grapes,Other,Medium,06/02/2024,3500,5500,4500
Punjab,Ludhiana,Sahnewal,Cauliflower,Cauliflower,FAQ,06/02/2024,800,1300,800
Punjab,Ludhiana,Sahnewal,Peas Wet,Peas Wet,FAQ,06/02/2024,2200,2200,2200
Punjab,Ludhiana,Sahnewal,Tomato,Tomato,FAQ,06/02/2024,3250,3250,3250
Punjab,Moga,Kot ise Khan,Brinjal,Other,FAQ,06/02/2024,800,1000,900
Punjab,Moga,Kot ise Khan,Coriander(Leaves),Coriander,FAQ,06/02/2024,500,700,600
Punjab,Moga,Kot ise Khan,Potato,Other,FAQ,06/02/2024,800,1000,900
Punjab,Moga,Moga,Apple,Apple,Medium,06/02/2024,10000,15000,14000
Punjab,Moga,Moga,Ginger(Dry),Other,FAQ,06/02/2024,8200,11000,10000
Punjab,Moga,Moga,Papaya,Other,Medium,06/02/2024,2500,3500,3000
Punjab,Moga,Moga,Peas Wet,Other,FAQ,06/02/2024,1600,2300,2000
Punjab,Mohali,Lalru,Capsicum,Other,FAQ,06/02/2024,3000,3000,3000
Punjab,Mohali,Lalru,Tomato,Other,FAQ,06/02/2024,1200,2000,1500
Punjab,Muktsar,Giddarbaha,Cabbage,Cabbage,FAQ,06/02/2024,1800,2200,2000
Punjab,Muktsar,Giddarbaha,Onion,Onion,FAQ,06/02/2024,1800,2200,2000
Punjab,Muktsar,Giddarbaha,Raddish,Raddish,FAQ,06/02/2024,500,600,600
Punjab,Sangrur,Bhawanigarh,Carrot,Other,FAQ,06/02/2024,1000,1500,1250
Punjab,Sangrur,Bhawanigarh,Cucumbar(Kheera),Other,FAQ,06/02/2024,2500,2600,2550
Punjab,Sangrur,Bhawanigarh,Grapes,Other,Medium,06/02/2024,6500,6500,6500
Punjab,Sangrur,Bhawanigarh,Potato,Other,FAQ,06/02/2024,500,500,500
Punjab,Sangrur,Malerkotla,Chikoos(Sapota),Other,Large,06/02/2024,4000,4000,4000
Punjab,Sangrur,Malerkotla,Garlic,Average,FAQ,06/02/2024,9000,9500,9200
Punjab,Sangrur,Malerkotla,Tomato,Other,FAQ,06/02/2024,2500,3000,2800
Punjab,Sangrur,Sangrur,Coriander(Leaves),Coriander,FAQ,06/02/2024,2800,3500,3200
Punjab,Sangrur,Sangrur,Garlic,Garlic,FAQ,06/02/2024,20000,25000,22000
Punjab,Sangrur,Sangrur,Kinnow,Kinnow,Large,06/02/2024,800,1500,1000
Punjab,Sangrur,Sangrur,Lemon,Lemon,FAQ,06/02/2024,3000,5000,4000
Punjab,Sangrur,Sangrur,Methi(Leaves),Methi,FAQ,06/02/2024,1500,2000,1800
Punjab,Sangrur,Sangrur,Raddish,Raddish,FAQ,06/02/2024,600,1000,800
Punjab,Sangrur,Sunam,Cauliflower,Cauliflower,FAQ,06/02/2024,700,1000,800
Punjab,Sangrur,Sunam,Ginger(Green),Other,FAQ,06/02/2024,6000,9000,7000
Punjab,Sangrur,Sunam,Grapes,Other,Large,06/02/2024,4000,6000,5000
Punjab,Sangrur,Sunam,Karbuja(Musk Melon),Other,Large,06/02/2024,2000,5000,3500
Punjab,Sangrur,Sunam,Peas Wet,Peas Wet,FAQ,06/02/2024,1800,2500,2000
Punjab,Sangrur,Sunam,Water Melon,Other,Large,06/02/2024,1000,2000,1500
Punjab,Tarntaran,Naushera Pannuan,Green Chilli,Other,FAQ,06/02/2024,2300,2500,2400
Punjab,Tarntaran,Naushera Pannuan,Raddish,Other,FAQ,06/02/2024,500,700,600
Punjab,Tarntaran,Patti,Cucumbar(Kheera),Other,FAQ,06/02/2024,2000,2300,2200
Punjab,Tarntaran,Patti,Green Chilli,Other,FAQ,06/02/2024,1400,1800,1600
Punjab,Tarntaran,Patti,Raddish,Other,FAQ,06/02/2024,300,400,340
Punjab,Tarntaran,Patti,Tomato,Other,FAQ,06/02/2024,2500,3000,2800
Punjab,Tarntaran,Tarantaran,Coriander(Leaves),Coriander,FAQ,06/02/2024,2400,2600,2500
Punjab,Tarntaran,Tarantaran,Spinach,Other,FAQ,06/02/2024,1500,1800,1600
Punjab,Tarntaran,Tarantaran,Tomato,Other,FAQ,06/02/2024,3000,3500,3200
Rajasthan,Ajmer,Beawar,Guar,Other,FAQ,06/02/2024,4800,4900,4850
Rajasthan,Barmer,Barmer,Guar Seed(Cluster Beans Seed),Other,FAQ,06/02/2024,5150,5250,5200
Rajasthan,Ganganagar,Sriganganagar(F&V),Orange,Other,Medium,06/02/2024,5300,5700,5500
Rajasthan,Ganganagar,Sriganganagar(F&V),Tinda,Other,FAQ,06/02/2024,1600,2000,1800
Rajasthan,Ganganagar,Sriganganagar(F&V),Water Melon,Other,Medium,06/02/2024,2500,2900,2700
Rajasthan,Jaipur,Jaipur(F&V),Banana,Other,Medium,06/02/2024,1200,1700,1450
Rajasthan,Jaipur,Jaipur(F&V),Brinjal,Other,FAQ,06/02/2024,1500,2000,1750
Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Cummin Seed(Jeera),Other,FAQ,06/02/2024,29000,31700,30350
Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Isabgul (Psyllium),Other,FAQ,06/02/2024,15000,15700,15350
Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Mustard,Other,FAQ,06/02/2024,4300,4600,4450
Rajasthan,Kota,Kota,Garlic,Average,FAQ,06/02/2024,13000,30050,28000
Rajasthan,Kota,Kota,Linseed,Other,FAQ,06/02/2024,2900,4480,4300
Rajasthan,Kota,Kota,Mustard,Other,FAQ,06/02/2024,4845,5048,4950
Rajasthan,Kota,Kota,Soyabean,Other,FAQ,06/02/2024,4311,4496,4400
Rajasthan,Sikar,Sikar,Onion,1st Sort,FAQ,06/02/2024,700,1300,1000
Rajasthan,Sikar,Sikar,Potato,(Red Nanital),FAQ,06/02/2024,600,600,600
Rajasthan,Sikar,Sikar,Tomato,Deshi,FAQ,06/02/2024,500,2500,1500
Rajasthan,Udaipur,Udaipur,Ghee,Ghee,FAQ,06/02/2024,49000,51000,50000
Rajasthan,Udaipur,Udaipur,Wheat,Kalyan,FAQ,06/02/2024,2200,2400,2300
Tamil Nadu,Ariyalur,Andimadom,Hybrid Cumbu,Hybrid Cumbu,FAQ,06/02/2024,2515,2515,2515
Tamil Nadu,Coimbatore,Coimbatore,Turmeric,Finger,FAQ,06/02/2024,9000,12049,9846
Tamil Nadu,Erode,Alangeyam,Jowar(Sorghum),Annigeri,FAQ,06/02/2024,2400,2600,2500
Tamil Nadu,Erode,Anthiyur,Sesamum(Sesame,Gingelly,Til),White,FAQ,06/02/2024,14371,16876,16876
Tamil Nadu,Erode,Moolanur,Dry Chillies,Other,FAQ,06/02/2024,5500,17000,13000
Tamil Nadu,Salem,Konganapuram,Copra,other,FAQ,06/02/2024,8300,8890,8450
Tamil Nadu,Salem,Thammampati,Paddy(Dhan)(Common),Other,FAQ,06/02/2024,1960,2060,2000
Tamil Nadu,Theni,Theni,Jowar(Sorghum),Jowar ( White),FAQ,06/02/2024,3920,4160,4040
Tamil Nadu,Villupuram,Kallakurichi,Black Gram (Urd Beans)(Whole),Other,FAQ,06/02/2024,8199,10179,9189
Telangana,Hyderabad,Erragadda(Rythu Bazar),Beetroot,Beetroot,FAQ,06/02/2024,1900,1900,1900
Telangana,Hyderabad,Erragadda(Rythu Bazar),Bottle gourd,Bottle Gourd,FAQ,06/02/2024,1100,1100,1100
Telangana,Hyderabad,Erragadda(Rythu Bazar),Brinjal,Arkasheela Mattigulla,FAQ,06/02/2024,1800,1800,1800
Telangana,Hyderabad,Erragadda(Rythu Bazar),Cauliflower,African Sarson,FAQ,06/02/2024,1500,1500,1500
Telangana,Hyderabad,L B Nagar,Bhindi(Ladies Finger),Bhindi,FAQ,06/02/2024,3000,4000,3500
Telangana,Hyderabad,L B Nagar,Cabbage,Cabbage,FAQ,06/02/2024,800,1200,1000
Telangana,Hyderabad,L B Nagar,French Beans (Frasbean),French Beans (Frasbean),FAQ,06/02/2024,3000,3500,3250
Telangana,Hyderabad,Mahboob Manison,Brinjal,Arkasheela Mattigulla,FAQ,06/02/2024,1000,1000,1000
Telangana,Hyderabad,Mahboob Manison,Cluster beans,Cluster Beans,FAQ,06/02/2024,4000,4000,4000
Telangana,Hyderabad,Mahboob Manison,Green Chilli,Green Chilly,FAQ,06/02/2024,3500,4000,3750
Telangana,Khammam,Yellandu,Paddy(Dhan)(Common),1001,FAQ,06/02/2024,2000,2100,2100
Telangana,Nalgonda,Bhongir,Paddy(Dhan)(Common),1001,FAQ,06/02/2024,1780,1800,1780
Telangana,Nalgonda,Devarakonda,Paddy(Dhan)(Common),MTU-1010,FAQ,06/02/2024,2203,2203,2203
Telangana,Nalgonda,Halia,Cotton,Cotton (Unginned),FAQ,06/02/2024,7020,7020,7020
Telangana,Nalgonda,Kodad,Paddy(Dhan)(Common),B P T,FAQ,06/02/2024,2203,2203,2203
Telangana,Nalgonda,Ramannapet,Paddy(Dhan)(Common),1001,FAQ,06/02/2024,2203,2203,2203
Telangana,Nalgonda,Tirumalagiri,Groundnut,Local,FAQ,06/02/2024,6119,7019,6630
Telangana,Nalgonda,Venkateswarnagar,Bottle gourd,Bottle Gourd,FAQ,06/02/2024,1000,1000,1000
Telangana,Nalgonda,Venkateswarnagar,Carrot,Carrot,FAQ,06/02/2024,3000,3000,3000
Telangana,Nizamabad,Bhiknoor,Paddy(Dhan)(Common),MTU-1010,FAQ,06/02/2024,2183,2203,2200
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Bottle gourd,Bottle Gourd,FAQ,06/02/2024,1100,1100,1100
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Onion Green,Onion Green,FAQ,06/02/2024,3500,3500,3500
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Ridgeguard(Tori),Other,FAQ,06/02/2024,4000,4000,4000
Telangana,Ranga Reddy,Medchal,Maize,Hybrid,FAQ,06/02/2024,2090,2090,2090
Telangana,Ranga Reddy,Pargi,Maize,Hybrid/Local,FAQ,06/02/2024,2300,2300,2300
Telangana,Ranga Reddy,Ramakrisnapuram,RBZ,Bottle gourd,Bottle Gourd,FAQ,06/02/2024,1100,1100,1100
Telangana,Ranga Reddy,Ramakrisnapuram,RBZ,Cucumbar(Kheera),Cucumbar,FAQ,06/02/2024,1800,1800,1800
Telangana,Ranga Reddy,Ramakrisnapuram,RBZ,Green Chilli,Green Chilly,FAQ,06/02/2024,4500,4500,4500
Telangana,Ranga Reddy,Ramakrisnapuram,RBZ,Potato,Potato,FAQ,06/02/2024,2200,2200,2200
Tripura,Gomati,Nutanbazar,Green Chilli,Green Chilly,FAQ,06/02/2024,11000,12000,11500
Tripura,Khowai,Teliamura,Cabbage,Cabbage,FAQ,06/02/2024,1000,1300,1200
Tripura,Khowai,Teliamura,Tomato,Hybrid,FAQ,06/02/2024,2600,2800,2700
Tripura,North Tripura,Dasda,Cabbage,Cabbage,FAQ,06/02/2024,2000,3000,2500
Tripura,North Tripura,Dasda,Cauliflower,Cauliflower,FAQ,06/02/2024,3000,4000,3500
Tripura,North Tripura,Dasda,Rice,Masuri,FAQ,06/02/2024,3300,3500,3400
Tripura,Sepahijala,Melaghar,Cabbage,Cabbage,FAQ,06/02/2024,1200,1500,1400
Tripura,Sepahijala,Melaghar,Cauliflower,Cauliflower,FAQ,06/02/2024,3000,3200,3100
Tripura,Sepahijala,Melaghar,Potato,Jalander,FAQ,06/02/2024,1550,1650,1600
Tripura,Sepahijala,Melaghar,Rice,Coarse,FAQ,06/02/2024,3850,3950,3900
Tripura,Sepahijala,Melaghar,Sweet Pumpkin,Sweet Pumpkin,FAQ,06/02/2024,1900,2100,2000
Tripura,Sepahijala,Melaghar,Tomato,Other,FAQ,06/02/2024,1900,2100,2000
Uttar Pradesh,Agra,Jagnair,Carrot,Carrot,FAQ,06/02/2024,700,900,800
Uttar Pradesh,Aligarh,Aligarh,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),FAQ,06/02/2024,8700,8800,8750
Uttar Pradesh,Aligarh,Aligarh,Ghee,Ghee,FAQ,06/02/2024,51000,51200,51100
Uttar Pradesh,Aligarh,Aligarh,Green Chilli,Green Chilly,FAQ,06/02/2024,2700,2900,2800
Uttar Pradesh,Aligarh,Aligarh,Maize,Hybrid,FAQ,06/02/2024,2120,2170,2150
Uttar Pradesh,Aligarh,Aligarh,Mousambi(Sweet Lime),Mousambi,Medium,06/02/2024,2900,3100,3000
Uttar Pradesh,Aligarh,Aligarh,Onion,Red,FAQ,06/02/2024,1700,1800,1750
Uttar Pradesh,Aligarh,Aligarh,Paddy(Dhan)(Basmati),Sugandha,FAQ,06/02/2024,2800,2950,2900
Uttar Pradesh,Aligarh,Aligarh,Pomegranate,Pomogranate,Medium,06/02/2024,6900,7100,7000
Uttar Pradesh,Aligarh,Charra,Apple,Kasmir/Shimla - II,Medium,06/02/2024,7200,7400,7300
Uttar Pradesh,Aligarh,Charra,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,06/02/2024,9900,10000,9960
Uttar Pradesh,Aligarh,Charra,Mustard Oil,Mustard Oil,FAQ,06/02/2024,12750,12850,12800
Uttar Pradesh,Allahabad,Allahabad,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,06/02/2024,6300,6500,6425
Uttar Pradesh,Allahabad,Allahabad,Bhindi(Ladies Finger),Bhindi,FAQ,06/02/2024,2650,2850,2700
Uttar Pradesh,Allahabad,Allahabad,Brinjal,Round/Long,FAQ,06/02/2024,1750,1950,1850
Uttar Pradesh,Allahabad,Allahabad,Carrot,Carrot,FAQ,06/02/2024,1550,1625,1600
Uttar Pradesh,Allahabad,Allahabad,Mustard,Lohi Black,FAQ,06/02/2024,5400,5550,5480
Uttar Pradesh,Allahabad,Allahabad,Rice,Coarse,FAQ,06/02/2024,2700,2850,2750
Uttar Pradesh,Badaun,Badayoun,Bottle gourd,Bottle Gourd,FAQ,06/02/2024,1400,1520,1435
Uttar Pradesh,Badaun,Badayoun,Brinjal,Brinjal,FAQ,06/02/2024,1300,1430,1350
Uttar Pradesh,Badaun,Badayoun,Ginger(Green),Green Ginger,FAQ,06/02/2024,7260,7410,7300
Uttar Pradesh,Badaun,Badayoun,Onion,Nasik,FAQ,06/02/2024,1750,1870,1810
Uttar Pradesh,Badaun,Badayoun,Pumpkin,Pumpkin,FAQ,06/02/2024,1300,1420,1350
Uttar Pradesh,Badaun,Shahaswan,Brinjal,Brinjal,FAQ,06/02/2024,900,1100,1000
Uttar Pradesh,Badaun,Shahaswan,Pumpkin,Other,FAQ,06/02/2024,900,1100,1000
Uttar Pradesh,Baghpat,Baraut,Bottle gourd,Bottle Gourd,FAQ,06/02/2024,1300,1400,1350
Uttar Pradesh,Baghpat,Baraut,Potato,Chips,FAQ,06/02/2024,600,700,650
Uttar Pradesh,Baghpat,Baraut,Pumpkin,Pumpkin,FAQ,06/02/2024,550,650,600
Uttar Pradesh,Baghpat,Baraut,Tomato,Deshi,FAQ,06/02/2024,1100,1200,1150
Uttar Pradesh,Ballia,Ballia,Bottle gourd,Bottle Gourd,FAQ,06/02/2024,1650,1775,1715
Uttar Pradesh,Ballia,Ballia,Cauliflower,African Sarson,FAQ,06/02/2024,1415,1540,1475
Uttar Pradesh,Ballia,Ballia,Garlic,Garlic,FAQ,06/02/2024,15040,15160,15100
Uttar Pradesh,Ballia,Ballia,Green Chilli,Green Chilly,FAQ,06/02/2024,2060,2180,2120
Uttar Pradesh,Ballia,Ballia,Lentil (Masur)(Whole),Masoor Gola,FAQ,06/02/2024,6810,6930,6870
Uttar Pradesh,Ballia,Ballia,Rice,III,FAQ,06/02/2024,2640,2760,2700
Uttar Pradesh,Ballia,Vilthararoad,Gur(Jaggery),Other,FAQ,06/02/2024,4000,4200,4100
Uttar Pradesh,Ballia,Vilthararoad,Potato,Desi,FAQ,06/02/2024,950,1100,1000
Uttar Pradesh,Balrampur,Tulsipur,Bottle gourd,Bottle Gourd,FAQ,06/02/2024,1600,1660,1630
Uttar Pradesh,Banda,Banda,Tomato,Hybrid,FAQ,06/02/2024,1525,1660,1600
Uttar Pradesh,Barabanki,Rudauli,Cauliflower,Cauliflower,FAQ,06/02/2024,1310,1400,1360
Uttar Pradesh,Barabanki,Rudauli,Green Chilli,Green Chilly,FAQ,06/02/2024,2340,2420,2380
Uttar Pradesh,Barabanki,Rudauli,Gur(Jaggery),Khandsari,FAQ,06/02/2024,3600,3680,3640
Uttar Pradesh,Barabanki,Rudauli,Potato,Desi,FAQ,06/02/2024,610,700,660
Uttar Pradesh,Barabanki,Rudauli,Tomato,Deshi,FAQ,06/02/2024,1650,1750,1700
Uttar Pradesh,Barabanki,Safdarganj,Cabbage,Cabbage,FAQ,06/02/2024,1150,1250,1200
Uttar Pradesh,Barabanki,Safdarganj,Cauliflower,Cauliflower,FAQ,06/02/2024,1350,1450,1400
Uttar Pradesh,Bijnor,Kiratpur,Banana - Green,Banana - Green,FAQ,06/02/2024,1400,1500,1450
Uttar Pradesh,Bijnor,Kiratpur,Bottle gourd,Bottle Gourd,FAQ,06/02/2024,800,900,850
Uttar Pradesh,Bijnor,Kiratpur,Potato,Desi,FAQ,06/02/2024,700,800,750
Uttar Pradesh,Bijnor,Nagina,Brinjal,Round/Long,FAQ,06/02/2024,1000,2000,1500
Uttar Pradesh,Bijnor,Nagina,Garlic,Garlic,FAQ,06/02/2024,10000,15000,13000
Uttar Pradesh,Bijnor,Nagina,Potato,Desi,FAQ,06/02/2024,600,800,700
Uttar Pradesh,Bulandshahar,Gulavati,Green Chilli,Green Chilly,FAQ,06/02/2024,1600,1800,1700
Uttar Pradesh,Bulandshahar,Gulavati,Pumpkin,Other,FAQ,06/02/2024,750,850,800
Uttar Pradesh,Bulandshahar,Sikanderabad,Onion,Medium,FAQ,06/02/2024,1200,1400,1300
Uttar Pradesh,Deoria,Devariya,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,06/02/2024,6540,6575,6550
Uttar Pradesh,Deoria,Devariya,Green Chilli,Green Chilly,FAQ,06/02/2024,2485,2510,2500
Uttar Pradesh,Deoria,Devariya,Gur(Jaggery),Red,FAQ,06/02/2024,3820,3840,3825
Uttar Pradesh,Deoria,Devariya,Onion,Red,FAQ,06/02/2024,1585,1625,1600
Uttar Pradesh,Deoria,Devariya,Paddy(Dhan)(Common),Paddy Coarse,FAQ,06/02/2024,2170,2200,2183
Uttar Pradesh,Deoria,Devariya,Potato,Potato,FAQ,06/02/2024,750,765,755
Uttar Pradesh,Faizabad,Faizabad,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,06/02/2024,6430,6550,6500
Uttar Pradesh,Faizabad,Faizabad,Wheat,Dara,FAQ,06/02/2024,2580,2640,2625
Uttar Pradesh,Farukhabad,Farukhabad,Apple,Delicious,Medium,06/02/2024,6650,6900,6800
Uttar Pradesh,Farukhabad,Farukhabad,Banana,Banana - Ripe,Medium,06/02/2024,2400,2600,2500
Uttar Pradesh,Farukhabad,Farukhabad,Cabbage,Cabbage,FAQ,06/02/2024,850,1000,900
Uttar Pradesh,Farukhabad,Farukhabad,Paddy(Dhan)(Common),Common,FAQ,06/02/2024,1900,2025,1950
Uttar Pradesh,Farukhabad,Farukhabad,Pomegranate,Pomogranate,Medium,06/02/2024,5900,6100,6000
Uttar Pradesh,Farukhabad,Farukhabad,Wheat,Dara,FAQ,06/02/2024,2500,2600,2525
Uttar Pradesh,Farukhabad,Kayamganj,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,06/02/2024,2190,2210,2200
Uttar Pradesh,Farukhabad,Kayamganj,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,06/02/2024,6875,6925,6900
Uttar Pradesh,Farukhabad,Kayamganj,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,06/02/2024,9725,9775,9750
Uttar Pradesh,Farukhabad,Kayamganj,Carrot,Carrot,FAQ,06/02/2024,1050,1150,1100
Uttar Pradesh,Farukhabad,Kayamganj,Gur(Jaggery),Red,FAQ,06/02/2024,3680,3720,3700
Uttar Pradesh,Farukhabad,Kayamganj,Mustard,Sarson(Black),FAQ,06/02/2024,5050,5080,5060
Uttar Pradesh,Fatehpur,Fatehpur,Cabbage,Cabbage,FAQ,06/02/2024,950,1100,1030
Uttar Pradesh,Fatehpur,Jahanabad,Potato,F.A.Q.,FAQ,06/02/2024,600,620,610
Uttar Pradesh,Firozabad,Sirsaganj,Potato,Potato,FAQ,06/02/2024,300,500,400
Uttar Pradesh,Ghaziabad,Ghaziabad,Apple,Kasmir/Shimla - II,Medium,06/02/2024,6700,6900,6800
Uttar Pradesh,Ghaziabad,Ghaziabad,Cabbage,Cabbage,FAQ,06/02/2024,1300,1400,1360
Uttar Pradesh,Ghaziabad,Ghaziabad,Cauliflower,Cauliflower,FAQ,06/02/2024,2000,2080,2040
Uttar Pradesh,Ghaziabad,Ghaziabad,Ginger(Green),Green Ginger,FAQ,06/02/2024,7450,7550,7500
Uttar Pradesh,Ghaziabad,Ghaziabad,Guava,Guava,Medium,06/02/2024,2300,2500,2400
Uttar Pradesh,Ghaziabad,Ghaziabad,Papaya,Papaya,Medium,06/02/2024,1600,1800,1700
Uttar Pradesh,Ghaziabad,Ghaziabad,Raddish,Raddish,FAQ,06/02/2024,875,975,925
Uttar Pradesh,Ghaziabad,Ghaziabad,Tomato,Deshi,FAQ,06/02/2024,1975,2075,2025
Uttar Pradesh,Gorakhpur,Chorichora,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,06/02/2024,5100,5450,5400
Uttar Pradesh,Gorakhpur,Chorichora,Ginger(Green),Green Ginger,FAQ,06/02/2024,6400,6500,6450
Uttar Pradesh,Gorakhpur,Chorichora,Paddy(Dhan)(Common),Common,FAQ,06/02/2024,2183,2250,2200
Uttar Pradesh,Gorakhpur,Chorichora,Potato,Red,FAQ,06/02/2024,2000,2150,2050
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,Dara,FAQ,06/02/2024,2425,2470,2444
Uttar Pradesh,Jalaun (Orai),Jalaun,Carrot,Carrot,FAQ,06/02/2024,900,1100,1000
Uttar Pradesh,Jalaun (Orai),Jalaun,Peas Wet,Peas Wet,FAQ,06/02/2024,2500,2550,2500
Uttar Pradesh,Jalaun (Orai),Konch,Apple,Delicious,Medium,06/02/2024,6900,7000,6950
Uttar Pradesh,Jalaun (Orai),Konch,Gur(Jaggery),Red,FAQ,06/02/2024,4050,4150,4100
Uttar Pradesh,Jalaun (Orai),Konch,Pumpkin,Pumpkin,FAQ,06/02/2024,1600,1700,1650
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,06/02/2024,7110,7310,7210
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Brinjal,Brinjal,FAQ,06/02/2024,1880,2080,1980
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Onion,Red,FAQ,06/02/2024,1420,1620,1520
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Raddish,Raddish,FAQ,06/02/2024,760,960,860
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,White Peas,White Peas,FAQ,06/02/2024,5765,5965,5865
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Mustard,Sarson(Black),FAQ,06/02/2024,4950,5100,5000
Uttar Pradesh,Kannuj,Kannauj,Potato,Local,FAQ,06/02/2024,640,720,680
Uttar Pradesh,Kannuj,Kannauj,Tomato,Hybrid,FAQ,06/02/2024,1550,1650,1600
Uttar Pradesh,Lakhimpur,Lakhimpur,Green Chilli,Green Chilly,FAQ,06/02/2024,2400,2480,2440
Uttar Pradesh,Lakhimpur,Lakhimpur,Paddy(Dhan)(Common),Common,FAQ,06/02/2024,2080,2183,2110
Uttar Pradesh,Lakhimpur,Lakhimpur,Rice,Coarse,FAQ,06/02/2024,2650,2710,2680
Uttar Pradesh,Lakhimpur,Lakhimpur,Sugar,Chini,FAQ,06/02/2024,4130,4175,4145
Uttar Pradesh,Lucknow,Lucknow,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,06/02/2024,8780,8920,8830
Uttar Pradesh,Lucknow,Lucknow,Bottle gourd,Bottle Gourd,FAQ,06/02/2024,1750,1850,1800
Uttar Pradesh,Lucknow,Lucknow,Brinjal,Round/Long,FAQ,06/02/2024,1800,1900,1850
Uttar Pradesh,Lucknow,Lucknow,Papaya,Papaya,Medium,06/02/2024,1950,2050,2000
Uttar Pradesh,Maharajganj,Anandnagar,Brinjal,Round/Long,FAQ,06/02/2024,1020,1190,1080
Uttar Pradesh,Maharajganj,Anandnagar,Potato,Red,FAQ,06/02/2024,1050,1200,1130
Uttar Pradesh,Maharajganj,Nautnava,Banana - Green,Banana - Green,FAQ,06/02/2024,800,900,860
Uttar Pradesh,Maharajganj,Nautnava,Rice,III,FAQ,06/02/2024,2600,2800,2700
Uttar Pradesh,Maharajganj,Nautnava,Tomato,Hybrid,FAQ,06/02/2024,1400,1600,1500
Uttar Pradesh,Mainpuri,Ghiraur,Bottle gourd,Bottle Gourd,FAQ,06/02/2024,1530,1730,1630
Uttar Pradesh,Mainpuri,Ghiraur,Green Chilli,Green Chilly,FAQ,06/02/2024,1970,2170,2070
Uttar Pradesh,Mainpuri,Ghiraur,Raddish,Raddish,FAQ,06/02/2024,540,740,640
Uttar Pradesh,Mainpuri,Ghiraur,Tomato,Hybrid,FAQ,06/02/2024,1460,1660,1560
Uttar Pradesh,Mainpuri,Ghiraur,Wheat,Dara,FAQ,06/02/2024,2275,2475,2375
Uttar Pradesh,Mainpuri,Mainpuri,Cabbage,Cabbage,FAQ,06/02/2024,950,1140,1060
Uttar Pradesh,Mainpuri,Mainpuri,Green Chilli,Green Chilly,FAQ,06/02/2024,1950,2130,2040
Uttar Pradesh,Mainpuri,Mainpuri,Gur(Jaggery),Red,FAQ,06/02/2024,3550,3740,3645
Uttar Pradesh,Mainpuri,Mainpuri,Papaya,Papaya,Medium,06/02/2024,1600,1800,1700
Uttar Pradesh,Mainpuri,Mainpuri,Tomato,Deshi,FAQ,06/02/2024,1440,1600,1550
